Gaming_Platform,YoR,Sales_NA,Sales_EU,Sales_JP,Other_Sales,Genre
PSV,2015.0,0.01,0.0,0.04,0.0,Action
Wii,2009.0,0.42,0.0,0.0,0.03,Adventure
PS,1996.0,0.12,0.08,0.0,0.01,Platform
DS,2009.0,0.02,0.0,0.0,0.0,Platform
Wii,2007.0,0.18,0.02,0.0,0.02,Platform
X360,2010.0,0.0,0.0,0.02,0.0,Adventure
DS,2005.0,0.01,0.0,0.0,0.0,Platform
PS2,2006.0,0.0,0.0,0.04,0.0,Adventure
3DS,2014.0,0.0,0.06,0.0,0.0,Action
PS2,2001.0,0.38,0.29,0.0,0.1,Platform
PS4,2015.0,2.07,1.71,0.08,0.76,Action
DS,2005.0,0.15,0.01,0.12,0.01,Adventure
PS,1999.0,0.12,0.08,0.0,0.01,Racing
X360,2007.0,0.3,0.12,0.0,0.04,Action
XB,2005.0,0.08,0.02,0.0,0.0,Action
Wii,2006.0,0.06,0.0,0.0,0.01,Platform
PC,2012.0,0.28,0.53,0.0,0.12,Action
PS2,2009.0,0.0,0.0,0.02,0.0,Adventure
2600,,0.2,0.01,0.0,0.0,Action
PS3,2015.0,0.06,0.05,0.16,0.02,Action
PS,1996.0,0.02,0.01,0.0,0.0,Action
PSV,2016.0,0.0,0.0,0.13,0.0,Action
DS,2011.0,0.15,0.05,0.0,0.02,Action
PS,1996.0,0.13,0.09,0.0,0.02,Action
N64,1999.0,0.09,0.02,0.0,0.0,Racing
X360,2009.0,0.14,0.14,0.02,0.03,Action
XB,2005.0,0.01,0.0,0.0,0.0,Platform
DS,2007.0,0.0,0.0,0.07,0.0,Action
DS,2010.0,0.01,0.0,0.0,0.0,Action
PS2,1988.0,0.55,0.07,0.94,0.06,Racing
DS,2009.0,0.0,0.02,0.0,0.0,Adventure
PS4,2016.0,0.0,0.0,0.01,0.0,Action
3DS,2012.0,0.0,0.0,0.1,0.0,Action
XB,2002.0,0.05,0.01,0.0,0.0,Adventure
XOne,2015.0,0.28,0.16,0.0,0.04,Action
PSP,2013.0,0.0,0.0,0.02,0.0,Adventure
DS,2010.0,0.08,0.03,0.0,0.01,Adventure
GBA,2004.0,0.13,0.05,0.0,0.0,Adventure
DS,2010.0,0.0,0.0,0.04,0.0,Action
N64,1998.0,0.59,0.04,0.0,0.01,Racing
PSV,2014.0,0.0,0.01,0.0,0.0,Action
PS3,2015.0,0.02,0.02,0.0,0.01,Adventure
GC,2003.0,0.08,0.02,0.0,0.0,Platform
Wii,2011.0,0.43,0.37,0.0,0.09,Racing
PS2,2003.0,0.01,0.71,0.01,0.21,Racing
PS2,2002.0,0.42,0.32,0.0,0.11,Racing
DS,2008.0,0.22,0.0,0.0,0.02,Action
Wii,2011.0,0.08,0.03,0.0,0.01,Racing
PS3,2008.0,2.8,1.98,0.17,0.87,Platform
WiiU,2012.0,0.16,0.18,0.0,0.03,Action
PS3,2014.0,0.04,0.03,0.0,0.01,Action
3DS,2016.0,0.0,0.04,0.05,0.0,Action
PC,2014.0,0.18,0.33,0.0,0.04,Action
GC,,0.22,0.06,0.0,0.01,Action
DS,2009.0,0.66,0.01,0.0,0.05,Adventure
PSP,2011.0,0.0,0.0,0.15,0.0,Adventure
DS,2008.0,0.0,0.0,0.06,0.0,Action
WiiU,2010.0,0.25,0.62,0.7,0.16,Platform
PS4,2014.0,0.2,0.25,0.02,0.09,Action
GBA,2001.0,0.59,0.95,0.03,0.1,Adventure
PS2,2008.0,0.21,0.0,0.0,0.54,Platform
PS3,2008.0,,0.4,0.03,0.17,Action
PS2,1988.0,0.15,0.36,0.22,0.13,Racing
TG16,2003.0,0.83,1.0,0.07,0.4,Action
XOne,2013.0,0.46,0.17,0.0,0.07,Racing
Wii,2008.0,0.5,0.32,0.0,0.09,Action
PS2,2000.0,0.04,0.03,0.0,0.01,Platform
Wii,2010.0,0.17,0.23,0.0,0.05,Racing
PS,1997.0,1.66,1.58,0.12,0.18,Action
PS2,2002.0,1.03,0.14,0.0,0.04,Platform
X360,2014.0,0.07,0.0,0.0,0.01,Action
PS2,2002.0,0.03,1.05,0.02,0.3,Racing
PSP,2005.0,1.77,0.12,0.02,0.17,Racing
PC,2007.0,0.0,0.03,0.0,0.0,Action
PS,1998.0,0.01,0.01,0.0,0.0,Racing
PSP,2007.0,0.09,0.08,0.0,0.05,Action
PC,2015.0,0.0,0.01,0.0,0.0,Action
GBA,2002.0,0.13,0.05,0.0,0.0,Action
PS2,2010.0,0.0,0.0,0.02,0.0,Adventure
XOne,2015.0,0.05,0.01,0.0,0.01,Action
GC,2002.0,0.04,0.01,0.0,0.0,Platform
GBA,2003.0,0.39,0.14,0.0,0.01,Platform
PS,1995.0,0.0,0.0,0.13,0.01,Action
PS3,2011.0,0.06,0.04,0.07,0.02,Action
XOne,2015.0,0.55,0.7,0.02,0.11,Adventure
PS3,2012.0,0.19,0.14,0.0,0.06,Action
3DS,2015.0,0.31,0.23,0.03,0.05,Action
PS2,,0.32,0.25,0.0,0.08,Racing
TG16,2001.0,0.05,0.98,0.8,0.77,Racing
PSP,2006.0,0.72,0.28,0.0,0.2,Racing
Wii,2007.0,0.23,0.0,0.0,0.02,Action
PS2,2005.0,0.36,0.45,0.0,0.14,Action
PS3,2016.0,0.0,0.0,0.12,0.0,Adventure
GBA,2004.0,0.02,0.01,0.0,0.0,Racing
Wii,2010.0,0.03,0.0,0.0,0.0,Racing
PS2,2008.0,0.0,0.0,0.1,0.0,Adventure
PS,1997.0,0.04,0.02,0.0,0.0,Racing
PS2,2002.0,0.14,0.11,0.0,0.04,Racing
PC,2009.0,0.0,0.04,0.0,0.01,Adventure
PSV,2014.0,0.0,0.0,0.05,0.0,Adventure
Wii,2002.0,0.03,0.13,0.24,0.05,Platform
DS,2011.0,0.06,0.0,0.0,0.0,Platform
GBA,2006.0,0.12,0.04,0.0,0.0,Action
PS2,2007.0,0.0,0.0,0.01,0.0,Adventure
DC,2001.0,0.0,0.0,0.33,0.0,Adventure
GBA,2003.0,0.06,0.02,0.0,0.0,Racing
NES,1993.0,0.79,0.14,0.8,0.02,Platform
PC,2016.0,0.0,0.01,0.0,0.0,Adventure
PS2,2001.0,0.23,0.18,0.0,0.06,Action
PSV,2012.0,0.33,0.45,0.01,0.22,Racing
PS3,2010.0,0.31,0.3,0.01,0.11,Racing
PSP,2008.0,0.11,0.2,0.0,0.11,Platform
XB,2005.0,0.18,0.05,0.0,0.01,Action
PSP,2011.0,0.0,0.0,0.06,0.0,Adventure
PSP,2005.0,0.18,0.01,0.0,0.02,Adventure
WiiU,2013.0,0.25,0.33,0.03,0.05,Platform
PS,1997.0,0.07,0.05,0.0,0.01,Adventure
DS,2007.0,0.28,0.04,0.64,0.03,Adventure
PS2,2007.0,0.0,0.0,0.01,0.0,Adventure
DS,2008.0,0.08,0.02,0.0,0.01,Action
PS3,2010.0,0.01,0.0,0.0,0.0,Action
GEN,1990.0,1.86,0.55,0.11,0.08,Action
PS3,2011.0,0.3,0.14,0.2,0.06,Adventure
PS,1998.0,0.99,0.64,0.0,0.08,Platform
PSP,2007.0,0.03,0.0,0.0,0.0,Racing
X360,2009.0,3.11,1.55,0.08,0.51,Action
PSP,2009.0,0.04,0.0,0.0,0.0,Action
PS3,2014.0,0.03,0.06,0.0,0.02,Adventure
PS3,2010.0,0.8,0.49,0.0,0.21,Action
Wii,2008.0,0.06,0.01,0.0,0.01,Adventure
Wii,2010.0,0.37,0.01,0.07,0.02,Action
PC,2012.0,0.0,0.02,0.0,0.0,Adventure
GBA,2005.0,0.02,0.01,0.0,0.0,Action
XB,2003.0,0.01,0.0,0.0,0.0,Racing
Wii,2010.0,0.03,0.0,0.0,0.0,Racing
PS2,2000.0,0.3,0.23,0.38,0.08,Action
Wii,2008.0,0.59,0.31,0.15,0.1,Platform
DS,2006.0,0.24,0.01,0.0,0.02,Platform
3DS,2013.0,0.1,0.03,0.0,0.01,Action
Wii,2009.0,0.03,0.01,0.0,0.0,Racing
PSV,2016.0,0.0,0.0,0.05,0.0,Action
PS4,2015.0,0.12,0.2,0.02,0.06,Action
N64,1997.0,0.32,0.07,0.0,0.0,Racing
PSP,2009.0,0.03,0.0,0.0,0.0,Racing
3DS,2013.0,0.0,0.0,0.42,0.0,Action
PSP,2008.0,0.23,0.31,0.03,0.19,Racing
Wii,2010.0,0.07,0.0,0.0,0.0,Action
Wii,2009.0,0.09,0.1,0.0,0.02,Adventure
X360,2012.0,0.1,0.34,0.0,0.05,Racing
PSP,2012.0,0.0,0.0,0.05,0.0,Adventure
XB,2006.0,0.07,0.02,0.0,0.0,Platform
DS,2007.0,0.0,0.0,0.02,0.0,Adventure
GC,2007.0,0.03,0.01,0.0,0.0,Action
XB,2003.0,0.48,0.16,0.0,0.02,Action
X360,2013.0,0.1,0.06,0.0,0.02,Action
DS,2009.0,0.3,0.27,0.0,0.07,Action
PC,2016.0,0.03,0.0,0.0,0.0,Action
PSP,2009.0,0.0,0.0,0.04,0.0,Adventure
PS2,2005.0,0.04,0.03,0.09,0.01,Action
PC,2015.0,0.0,0.02,0.0,0.0,Action
DS,2008.0,0.08,0.0,0.0,0.01,Action
PS2,2000.0,2.0,0.47,0.02,0.14,Racing
2600,1982.0,0.5,0.03,0.0,0.01,Platform
XB,2002.0,0.05,0.02,0.0,0.0,Racing
3DS,2011.0,0.19,0.15,0.12,0.03,Racing
PS,1998.0,0.19,0.13,0.0,0.02,Racing
N64,1989.0,0.75,0.59,0.98,0.1,Platform
PS3,2009.0,0.13,0.06,0.0,0.03,Action
GC,2003.0,0.53,0.14,0.0,0.02,Action
GBA,2004.0,0.08,0.03,0.0,0.0,Action
GBA,2005.0,0.12,0.05,0.0,0.0,Platform
DC,1999.0,0.0,0.0,0.17,0.0,Racing
PSP,2005.0,0.06,0.0,0.0,0.0,Platform
XB,2002.0,0.06,0.02,0.0,0.0,Adventure
PS2,2007.0,0.24,0.19,0.0,0.06,Platform
PC,2015.0,0.12,0.06,0.0,0.02,Action
PS3,2015.0,0.0,0.0,0.25,0.0,Action
PS2,2001.0,1.08,0.7,0.34,0.21,Action
3DS,2013.0,0.52,0.77,0.07,0.11,Platform
PS2,2004.0,0.17,0.13,0.0,0.04,Adventure
PSV,2013.0,0.1,0.0,0.01,0.03,Adventure
PS3,2008.0,0.07,0.03,0.0,0.02,Action
PS3,2013.0,0.1,0.17,0.0,0.06,Action
N64,1991.0,0.06,0.04,0.42,0.42,Action
GC,2001.0,0.19,0.05,0.0,0.01,Racing
GBA,2004.0,0.0,0.0,0.07,0.0,Platform
PSP,2007.0,0.22,0.0,0.0,0.02,Action
PC,2014.0,0.0,0.03,0.0,0.0,Action
PS4,2015.0,0.03,0.0,0.0,0.01,Action
PS3,2011.0,0.36,0.43,0.0,0.16,Action
PS2,1995.0,0.6,0.84,0.76,0.11,Racing
SNES,1995.0,2.1,0.74,2.2,0.11,Platform
PS3,2012.0,0.0,0.0,0.02,0.0,Action
PSV,2006.0,0.2,0.05,0.42,0.53,Action
N64,1999.0,0.06,0.01,0.0,0.0,Adventure
PSP,2010.0,0.0,0.0,0.02,0.0,Adventure
PS2,2008.0,0.25,0.19,0.0,0.06,Platform
PC,2009.0,0.02,0.03,0.0,0.01,Action
3DS,2014.0,0.0,0.0,0.04,0.0,Action
Wii,2009.0,0.11,0.01,0.05,0.01,Action
GBA,2004.0,0.4,0.15,0.17,0.01,Platform
X360,2007.0,2.35,1.27,0.03,0.41,Racing
PS2,2006.0,0.0,0.0,0.03,0.0,Adventure
PSP,,0.06,0.0,0.0,0.0,Action
PS3,2012.0,0.0,0.0,0.03,0.0,Adventure
DS,2010.0,0.02,0.0,0.0,0.0,Platform
WiiU,2015.0,0.04,0.02,0.0,0.01,Action
X360,2007.0,0.23,0.0,0.0,0.02,Racing
DS,2002.0,0.06,0.12,0.14,0.02,Action
PSV,2016.0,0.0,0.0,0.02,0.0,Action
GC,2002.0,0.02,0.01,0.0,0.0,Platform
N64,1999.0,0.31,0.07,0.0,0.0,Action
GBA,2002.0,0.09,0.03,0.0,0.0,Action
X360,2010.0,0.3,0.19,0.0,0.05,Action
X360,2012.0,1.09,3.47,0.03,0.57,Action
2600,1974.0,0.87,0.29,0.96,0.79,Action
X360,2012.0,0.55,0.14,0.03,0.06,Action
PS2,2005.0,0.34,0.01,0.0,0.06,Action
XB,2001.0,0.09,0.03,0.0,0.0,Racing
PS3,2006.0,0.49,0.5,0.03,0.2,Racing
GBA,2004.0,0.03,0.01,0.0,0.0,Action
GBA,2004.0,0.25,0.09,0.3,0.01,Platform
PS2,2005.0,0.1,0.08,0.0,0.03,Action
XB,2006.0,0.11,0.03,0.0,0.01,Action
PSP,2008.0,0.21,0.09,0.01,0.04,Platform
DS,2006.0,0.12,0.0,0.0,0.01,Platform
NES,1988.0,0.93,0.15,0.42,0.01,Action
X360,2014.0,0.35,0.37,0.0,0.06,Racing
PS3,2012.0,0.5,0.5,0.0,0.19,Action
PC,1997.0,0.91,1.25,0.0,0.13,Action
PS2,2008.0,0.0,0.0,0.02,0.0,Adventure
N64,2000.0,0.65,0.15,0.19,0.01,Racing
DS,2010.0,0.1,0.03,0.0,0.01,Action
PC,2009.0,0.0,0.03,0.0,0.01,Action
3DS,2016.0,0.17,0.13,0.11,0.03,Action
GBA,2003.0,0.52,0.19,0.0,0.01,Action
PS2,2006.0,0.0,0.0,0.01,0.0,Adventure
X360,2008.0,0.46,0.2,0.01,0.07,Action
PSP,2006.0,0.11,0.0,0.0,0.01,Adventure
3DS,2011.0,0.16,0.03,0.0,0.01,Action
PS2,2007.0,0.0,0.0,0.33,0.0,Action
GBA,2004.0,0.0,0.0,0.08,0.0,Action
X360,2011.0,0.17,0.08,0.0,0.02,Action
PC,2010.0,0.0,0.05,0.0,0.01,Adventure
PS3,2011.0,0.24,0.15,0.0,0.07,Racing
GBA,2001.0,0.09,0.03,0.04,0.0,Racing
3DS,2013.0,0.0,0.02,0.0,0.0,Action
PSP,2015.0,0.0,0.0,0.08,0.0,Action
PS2,2003.0,1.89,1.05,0.02,0.31,Action
PS2,2002.0,0.2,0.15,0.06,0.05,Action
GC,2004.0,0.22,0.06,0.0,0.01,Action
GBA,2005.0,0.08,0.03,0.0,0.0,Action
3DS,,0.0,0.0,0.11,0.0,Action
GBA,2002.0,0.0,0.0,0.03,0.0,Action
PSV,2014.0,0.0,0.0,0.03,0.0,Adventure
GC,2004.0,0.3,0.08,0.07,0.01,Action
3DS,2012.0,0.2,0.16,0.0,0.03,Action
GC,2005.0,0.12,0.03,0.0,0.0,Platform
NES,1985.0,1.64,,1.42,0.06,Action
GB,1989.0,10.83,2.71,4.18,0.42,Platform
PSV,2016.0,0.0,0.0,0.19,0.0,Action
N64,1999.0,0.01,0.0,0.0,0.0,Action
Wii,2009.0,0.19,0.23,0.0,0.05,Racing
XB,2003.0,0.11,0.03,0.0,0.01,Platform
PSV,2010.0,0.55,0.65,0.45,0.52,Platform
PS3,2012.0,0.19,0.01,0.0,0.03,Adventure
DS,2006.0,0.31,0.02,0.04,0.03,Platform
XB,2001.0,0.05,0.01,0.0,0.0,Racing
X360,2012.0,0.07,0.02,0.0,0.01,Action
XOne,2016.0,0.01,0.0,0.0,0.0,Adventure
X360,2006.0,0.22,0.01,0.0,0.02,Racing
WiiU,2012.0,0.19,0.26,0.02,0.04,Racing
X360,2010.0,0.0,0.0,0.02,0.0,Adventure
DS,2008.0,0.0,0.0,0.05,0.0,Adventure
PS2,2005.0,0.11,0.09,0.0,0.03,Racing
PS4,2015.0,1.53,1.69,0.1,0.64,Action
GBA,2002.0,0.1,0.04,0.0,0.0,Action
N64,2000.0,0.05,0.01,0.0,0.0,Racing
GC,2005.0,0.04,0.01,0.0,0.0,Racing
PS3,2016.0,0.0,0.0,0.13,0.0,Action
PSP,2011.0,0.0,0.0,0.02,0.0,Adventure
PSV,2015.0,0.0,0.0,0.03,0.0,Adventure
PS3,2013.0,0.11,0.08,0.02,0.04,Platform
PS3,2011.0,0.3,0.22,0.0,0.09,Action
PSV,2016.0,0.0,0.0,0.03,0.0,Adventure
XOne,2016.0,0.05,0.0,0.0,0.01,Action
PS2,2004.0,0.01,0.01,0.0,0.0,Action
PS2,2002.0,0.2,0.15,0.0,0.05,Action
DS,2010.0,0.26,0.0,0.0,0.02,Action
PS2,2007.0,0.0,0.0,0.02,0.0,Adventure
PS,2000.0,0.17,0.11,0.0,0.02,Action
Wii,2007.0,0.13,0.0,0.0,0.01,Racing
X360,2010.0,0.09,0.01,0.0,0.01,Racing
PS3,2011.0,0.0,0.08,0.0,0.02,Adventure
PSP,2010.0,0.0,0.0,0.01,0.0,Adventure
PSP,2011.0,0.0,0.0,0.14,0.0,Adventure
Wii,2010.0,0.1,0.01,0.0,0.01,Action
Wii,2007.0,0.07,0.0,0.11,0.01,Adventure
DS,2010.0,0.0,0.0,0.47,0.0,Action
GC,2006.0,1.15,0.36,0.04,0.04,Action
GBA,2001.0,0.14,0.05,0.0,0.0,Action
X360,2010.0,0.37,0.32,0.0,0.07,Racing
SAT,1994.0,0.0,0.0,0.09,0.0,Platform
PS4,2014.0,1.19,2.07,0.08,0.62,Action
PS,2002.0,0.12,0.08,0.0,0.01,Platform
PS3,2011.0,0.0,0.0,0.33,0.0,Action
N64,2000.0,0.19,0.05,0.0,0.0,Action
GC,2006.0,0.31,0.08,0.0,0.01,Action
PC,2009.0,0.0,0.01,0.0,0.0,Adventure
GC,2004.0,0.73,0.26,0.01,0.03,Platform
PS4,2014.0,0.28,0.38,0.03,0.13,Action
Wii,,0.09,0.0,0.0,0.01,Adventure
PSV,2004.0,0.09,0.02,0.55,0.67,Action
DS,2009.0,0.35,0.08,0.0,0.04,Racing
PSV,2013.0,0.0,0.0,0.07,0.0,Adventure
PS2,2001.0,1.19,0.17,0.0,0.05,Racing
DS,2011.0,0.04,0.02,0.0,0.01,Action
PS4,2016.0,0.0,0.0,0.1,0.0,Action
PS2,2003.0,0.05,0.04,0.23,0.01,Action
Wii,2008.0,0.08,0.0,0.0,0.01,Action
PSV,2015.0,0.0,0.0,0.02,0.0,Action
PSP,2008.0,0.05,0.08,0.0,0.02,Racing
PC,2008.0,0.02,0.03,0.0,0.01,Action
WiiU,2006.0,0.29,0.26,0.55,0.27,Racing
PS3,2011.0,0.01,0.09,0.0,0.03,Racing
PS2,2004.0,0.02,0.02,0.0,0.01,Adventure
PSP,2007.0,1.4,1.39,0.1,0.86,Platform
PSV,2015.0,0.0,0.0,0.05,0.0,Action
PSV,2013.0,0.01,0.01,0.0,0.01,Platform
PSV,2015.0,0.0,0.02,0.0,0.01,Action
DS,2006.0,0.1,0.0,0.0,0.01,Action
PS3,2013.0,0.26,0.19,0.07,0.09,Action
XB,2004.0,0.16,0.05,0.0,0.01,Action
PS2,2002.0,0.06,0.05,0.0,0.02,Platform
PS,2001.0,0.1,0.07,0.0,0.01,Adventure
PS2,2006.0,0.0,0.0,0.07,0.0,Adventure
GC,2002.0,0.01,0.0,0.0,0.0,Racing
N64,1998.0,0.02,0.01,0.0,0.0,Platform
Wii,2008.0,0.48,0.32,0.02,0.09,Racing
PC,2014.0,0.0,0.09,0.0,0.01,Action
PS2,2008.0,0.0,0.0,0.03,0.0,Adventure
PS2,2007.0,0.0,0.0,0.17,0.0,Adventure
DS,2007.0,0.1,0.0,0.0,0.01,Action
GBA,2002.0,0.03,0.01,0.0,0.0,Action
PS2,2010.0,0.0,0.0,0.02,0.0,Adventure
PS2,2003.0,0.05,0.04,0.0,0.01,Racing
N64,2000.0,0.16,0.04,0.0,0.0,Platform
GBA,,0.13,0.05,0.0,0.0,Action
GBA,2003.0,0.4,0.15,0.0,0.01,Action
DC,2000.0,0.0,0.0,0.08,0.0,Adventure
WiiU,2013.0,0.38,0.15,0.0,0.05,Platform
PS3,2009.0,0.14,0.15,0.0,0.06,Action
X360,2006.0,0.29,0.06,0.01,0.03,Action
Wii,2007.0,0.17,0.0,0.0,0.01,Action
SNES,1993.0,0.0,0.0,0.35,0.0,Racing
X360,2008.0,0.16,0.01,0.0,0.01,Action
XB,2006.0,0.01,0.0,0.0,0.0,Action
Wii,2009.0,0.39,0.0,0.0,0.03,Racing
PS,1997.0,0.0,0.0,0.17,0.01,Adventure
DS,2008.0,0.47,0.01,0.0,0.04,Action
GBA,2002.0,0.0,0.0,0.46,0.01,Platform
X360,2010.0,0.63,0.2,0.02,0.07,Action
PC,2010.0,0.08,0.02,0.0,0.01,Action
PS,1998.0,0.0,0.0,0.19,0.01,Adventure
PSV,2015.0,0.0,0.03,0.05,0.01,Adventure
GC,2004.0,0.08,0.02,0.0,0.0,Adventure
PS2,2003.0,0.03,0.02,0.0,0.01,Racing
PS2,2004.0,0.05,0.04,0.0,0.01,Action
PS2,2002.0,0.23,0.18,0.0,0.06,Racing
GC,2002.0,0.54,0.27,0.45,0.04,Action
X360,2011.0,0.06,0.06,0.0,0.01,Action
PC,2007.0,0.0,0.02,0.0,0.0,Action
GB,2001.0,0.92,0.53,0.41,0.06,Action
Wii,2010.0,1.28,0.93,0.0,0.22,Action
PSV,2016.0,0.0,0.0,0.02,0.0,Adventure
PC,2008.0,0.0,0.02,0.0,0.0,Action
PS4,2014.0,0.35,1.08,0.03,0.26,Racing
DS,2008.0,0.21,0.0,0.0,0.02,Adventure
Wii,2009.0,0.25,0.74,0.0,0.14,Platform
X360,2010.0,0.74,0.25,0.0,0.09,Racing
PSP,2011.0,0.0,0.0,0.08,0.0,Adventure
DS,2006.0,0.0,0.0,0.07,0.0,Action
PS3,,0.13,0.02,0.0,0.02,Action
GC,2005.0,0.12,0.03,0.0,0.0,Action
PS2,2004.0,0.09,0.07,0.0,0.02,Racing
DS,2009.0,0.1,0.12,0.0,0.02,Adventure
DS,2008.0,0.27,0.02,0.04,0.03,Platform
PS,1996.0,0.0,0.0,0.2,0.01,Adventure
X360,2009.0,0.0,0.0,0.04,0.0,Adventure
Wii,2008.0,0.06,0.39,0.0,0.01,Racing
Wii,2008.0,0.14,0.0,0.0,0.01,Action
GC,2006.0,0.2,0.05,0.0,0.01,Action
PS,1997.0,4.02,3.87,2.54,0.52,Racing
GC,2002.0,0.07,0.02,0.0,0.0,Platform
PS2,2001.0,0.02,0.02,0.0,0.01,Platform
PS3,2011.0,0.0,0.0,0.09,0.0,Action
GBA,2002.0,0.07,0.03,0.0,0.0,Platform
X360,2011.0,0.08,0.05,0.0,0.01,Action
3DS,2014.0,0.0,0.0,0.07,0.0,Adventure
GC,2003.0,0.34,0.09,0.02,0.01,Action
PS3,2009.0,0.09,0.01,0.0,0.01,Platform
PSP,2012.0,0.0,0.0,0.04,0.0,Adventure
SNES,2020.0,1.61,1.43,1.62,1.69,Racing
PS2,2006.0,0.02,0.02,0.0,0.01,Racing
DS,2008.0,0.38,0.0,0.0,0.03,Platform
PS2,2005.0,0.44,0.02,0.0,0.07,Action
GBA,2005.0,0.02,0.01,0.0,0.0,Adventure
PS2,2008.0,0.0,0.0,0.02,0.0,Adventure
PS,1999.0,2.14,1.21,0.01,0.17,Platform
XOne,2014.0,0.08,0.07,0.0,0.01,Action
PSV,2016.0,0.0,0.0,0.01,0.0,Adventure
PSP,2012.0,0.0,0.0,0.01,0.0,Adventure
DS,2010.0,0.02,0.0,0.0,0.0,Racing
XB,2002.0,0.14,0.04,0.05,0.01,Action
2600,1981.0,0.37,0.02,0.0,0.0,Action
PS2,2002.0,0.14,0.11,0.0,0.04,Adventure
PS,2000.0,,0.05,0.0,0.01,Adventure
Wii,2010.0,0.17,0.05,0.0,0.02,Action
PS3,2010.0,0.45,0.45,0.06,0.18,Action
GBA,2004.0,0.0,0.0,1.39,0.03,Platform
PSP,2011.0,0.0,0.0,0.14,0.0,Action
3DS,2012.0,0.36,0.04,0.04,0.04,Action
X360,2010.0,0.18,0.59,0.01,0.1,Racing
PS2,2005.0,0.04,0.03,0.0,0.01,Action
PS4,2015.0,1.09,1.36,0.49,0.48,Action
2600,1972.0,0.3,0.25,0.56,0.49,Platform
PSP,,0.01,0.23,0.0,0.05,Platform
PSP,2005.0,2.9,2.81,0.24,1.73,Action
PS,1998.0,0.07,0.04,0.0,0.01,Racing
GBA,2005.0,0.13,0.05,0.0,0.0,Platform
DS,2010.0,0.05,0.03,0.0,0.01,Adventure
PSV,2008.0,0.6,0.29,0.49,0.9,Action
GC,2006.0,0.06,0.02,0.0,0.0,Racing
PS,1998.0,0.01,0.01,0.0,0.0,Action
PSP,2009.0,0.24,0.06,0.0,0.05,Action
PC,2015.0,0.09,0.03,0.0,0.01,Action
PSV,2015.0,0.0,0.0,0.01,0.0,Adventure
DS,2010.0,0.43,0.5,0.0,0.11,Racing
PS2,2002.0,0.64,0.5,0.0,0.17,Racing
DS,2008.0,0.06,0.01,0.0,0.01,Racing
GC,2003.0,0.16,0.04,0.0,0.01,Platform
DS,2009.0,1.26,0.02,0.0,0.1,Action
XB,2004.0,0.02,0.0,0.0,0.0,Action
PC,2003.0,0.0,0.03,0.0,0.0,Platform
XB,2005.0,0.05,0.02,0.0,0.0,Adventure
Wii,2005.0,0.23,0.24,0.17,0.04,Action
WiiU,2012.0,0.09,0.03,0.0,0.01,Action
PS2,2003.0,0.24,0.19,0.0,0.06,Racing
X360,2009.0,0.15,0.14,0.0,0.03,Action
PSV,2011.0,0.04,0.04,0.0,0.02,Action
DS,2007.0,0.28,0.0,0.0,0.02,Action
Wii,2008.0,0.12,0.0,0.0,0.01,Action
PC,2011.0,0.0,0.14,0.0,0.03,Adventure
WiiU,2015.0,0.21,0.21,0.0,0.04,Action
DS,2012.0,0.0,0.12,0.0,0.01,Action
SNES,1993.0,0.09,0.02,0.45,0.0,Platform
GC,2002.0,0.04,0.01,0.0,0.0,Racing
PS,1995.0,0.05,0.03,0.21,0.02,Platform
PS4,2015.0,0.0,0.12,0.03,0.02,Racing
TG16,2000.0,0.67,0.96,0.1,0.48,Adventure
WiiU,2006.0,0.98,0.93,0.64,0.4,Racing
PS4,2012.0,0.0,0.13,0.03,0.01,Racing
PSV,2015.0,0.0,0.0,0.02,0.0,Adventure
PS4,2016.0,0.0,0.02,0.0,0.0,Action
GBA,2006.0,0.02,0.01,0.0,0.0,Action
PS2,2005.0,0.1,0.08,0.0,0.03,Platform
Wii,2009.0,0.17,0.13,0.0,0.03,Action
X360,2015.0,0.25,0.13,0.0,0.04,Action
DS,2010.0,0.1,0.34,0.01,0.05,Adventure
XB,2003.0,0.18,0.05,0.0,0.01,Racing
PC,2008.0,0.0,0.01,0.0,0.0,Action
3DS,,0.08,0.0,0.0,0.01,Racing
PS4,2014.0,0.55,0.86,0.11,0.27,Action
PS,1998.0,0.46,0.31,0.0,0.05,Platform
PSP,2013.0,0.0,0.0,0.01,0.0,Adventure
PC,2012.0,0.0,0.03,0.0,0.01,Adventure
N64,1988.0,0.92,0.24,0.25,0.82,Adventure
GC,2005.0,0.19,0.05,0.0,0.01,Platform
PSP,2010.0,0.0,0.0,0.04,0.0,Adventure
PS,1998.0,0.21,0.14,0.0,0.02,Action
PS2,2004.0,1.06,0.54,0.0,0.16,Platform
PS2,1988.0,0.96,0.35,0.76,0.68,Platform
XB,,0.16,0.05,0.0,0.01,Action
PS2,2009.0,0.02,0.02,0.0,0.01,Racing
N64,2000.0,0.0,0.0,0.1,0.0,Racing
PSP,2012.0,0.0,0.0,0.02,0.0,Adventure
PS2,2001.0,0.55,0.43,0.0,0.14,Racing
GBA,2003.0,0.05,0.02,0.0,0.0,Action
PS2,2005.0,0.26,0.2,0.0,0.07,Action
GBA,2005.0,0.02,0.01,0.0,0.0,Platform
PC,2010.0,0.03,0.0,0.0,0.0,Action
2600,1982.0,0.37,0.02,0.0,0.0,Action
XB,2004.0,0.92,0.2,0.07,0.04,Action
